,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,sector,investment in cr,number_of_employees
700,21_2,2019-10-01,1011,11442985,0,0,Warangal,Oct,Q3,2019,9025,1586,6,6,8524,940,297,345,517,9255,1237,131,10333,290,9831,792,Plastic and Rubber,0.035,1
701,22_1,2019-10-01,4220,81248954,0,0,Khammam,Oct,Q3,2019,6419,1186,2,83,6157,530,356,247,400,6720,888,80,7463,227,6948,742,Beverages,0.12,4
702,22_1,2019-10-01,4220,81248954,0,0,Khammam,Oct,Q3,2019,6419,1186,2,83,6157,530,356,247,400,6720,888,80,7463,227,6948,742,Granite and Stone Crushing,0.595,36
703,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Electrical and Electronic Products,0.45,21
704,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.0,20
705,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Beverages,87.7463,0
706,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Plastic and Rubber,20.82,1254
707,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,R&D,2.39,30
708,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Pharmaceuticals and Chemicals,13.1196,112
709,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Others,0.6344,10
710,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",2.015,25
711,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Engineering,5.3539,108
712,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,"Real Estate,Industrial Parks and IT Buildings",20.21,990
713,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Granite and Stone Crushing,7.5001,30
714,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Agro based incl Cold Storages,1.15,16
715,17_2,2019-10-01,7535,322031312,0,0,Sangareddy,Oct,Q3,2019,7927,1855,12,24,7033,1546,430,100,709,7626,1977,211,9305,513,8718,1100,Textiles,6.0984,70
716,23_2,2019-10-01,2864,48430668,0,0,Suryapet,Oct,Q3,2019,5354,1218,0,1,5178,337,151,418,489,5983,505,85,6438,135,5943,630,Granite and Stone Crushing,5.41,50
717,19_4,2019-10-01,239,3877226,0,0,Kumurambheem Asifabad,Oct,Q3,2019,1260,421,0,0,1248,44,176,20,193,1437,226,18,1659,22,1314,367,Granite and Stone Crushing,0.0,8
718,19_4,2019-10-01,239,3877226,0,0,Kumurambheem Asifabad,Oct,Q3,2019,1260,421,0,0,1248,44,176,20,193,1437,226,18,1659,22,1314,367,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.15,8
719,19_3,2019-10-01,1635,26801116,0,0,Mancherial,Oct,Q3,2019,3050,813,11,1,2939,264,288,73,311,3247,574,54,3752,123,3283,592,Food Processing,0.1,4
720,19_3,2019-10-01,1635,26801116,0,0,Mancherial,Oct,Q3,2019,3050,813,11,1,2939,264,288,73,311,3247,574,54,3752,123,3283,592,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.3,26
721,19_3,2019-10-01,1635,26801116,0,0,Mancherial,Oct,Q3,2019,3050,813,11,1,2939,264,288,73,311,3247,574,54,3752,123,3283,592,Agro based incl Cold Storages,0.25,6
722,18_2,2019-10-01,2548,21200384,0,0,Kamareddy,Oct,Q3,2019,3800,689,0,12,3643,274,120,197,267,4029,408,64,4413,88,4134,367,Food Processing,4.2819,50
723,19_1,2019-10-01,881,10277285,0,0,Adilabad,Oct,Q3,2019,2742,514,0,4,2632,214,129,38,247,2891,317,52,3210,50,2890,370,Agro based incl Cold Storages,0.08,1
724,19_1,2019-10-01,881,10277285,0,0,Adilabad,Oct,Q3,2019,2742,514,0,4,2632,214,129,38,247,2891,317,52,3210,50,2890,370,Beverages,0.09,2
725,19_1,2019-10-01,881,10277285,0,0,Adilabad,Oct,Q3,2019,2742,514,0,4,2632,214,129,38,247,2891,317,52,3210,50,2890,370,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.02,10
726,14_4,2019-10-01,2576,16297175,0,0,Wanaparthy,Oct,Q3,2019,3059,493,0,2,3002,128,107,156,161,3289,249,16,3482,72,3297,257,Granite and Stone Crushing,0.25,10
727,14_4,2019-10-01,2576,16297175,0,0,Wanaparthy,Oct,Q3,2019,3059,493,0,2,3002,128,107,156,161,3289,249,16,3482,72,3297,257,Food Processing,0.93,18
728,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Others,0.236,15
729,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Plastic and Rubber,1.144,11
730,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Food Processing,8.14,45
731,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Wood and Leather,0.2,10
732,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Engineering,0.5056,15
733,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Beverages,0.3371,9
734,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,Agro based incl Cold Storages,2.4395,18
735,18_1,2019-10-01,4583,60778637,0,0,Nizamabad,Oct,Q3,2019,8201,1686,0,50,7714,947,353,484,439,8548,1264,125,9777,160,9189,748,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.234,9
736,19_2,2019-10-01,1596,16085446,0,0,Nirmal,Oct,Q3,2019,2666,665,0,21,2541,239,136,208,228,2942,386,24,3269,83,3012,340,Textiles,0.7,20
737,19_2,2019-10-01,1596,16085446,0,0,Nirmal,Oct,Q3,2019,2666,665,0,21,2541,239,136,208,228,2942,386,24,3269,83,3012,340,Plastic and Rubber,0.25,10
738,19_2,2019-10-01,1596,16085446,0,0,Nirmal,Oct,Q3,2019,2666,665,0,21,2541,239,136,208,228,2942,386,24,3269,83,3012,340,Food Processing,1.956,15
739,19_2,2019-10-01,1596,16085446,0,0,Nirmal,Oct,Q3,2019,2666,665,0,21,2541,239,136,208,228,2942,386,24,3269,83,3012,340,Engineering,0.9,15
740,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,Electrical and Electronic Products,0.24,16
741,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,Engineering,276.654,352
742,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,Pharmaceuticals and Chemicals,0.291,18
743,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,Granite and Stone Crushing,0.24,20
744,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,Textiles,0.972,15
745,15_1,2019-10-01,24410,1808694819,0,0,Rangareddy,Oct,Q3,2019,31646,4665,120,29,25527,7617,0,44,3272,28023,7496,935,33786,2674,33305,3155,"Real Estate,Industrial Parks and IT Buildings",732.763,22500
746,17_1,2019-10-01,2309,27481586,0,0,Medak,Oct,Q3,2019,2365,909,0,0,2230,291,214,162,377,2717,528,29,3191,83,2685,589,Agro based incl Cold Storages,0.25,5
747,17_1,2019-10-01,2309,27481586,0,0,Medak,Oct,Q3,2019,2365,909,0,0,2230,291,214,162,377,2717,528,29,3191,83,2685,589,Electrical and Electronic Products,11.0671,100
748,17_1,2019-10-01,2309,27481586,0,0,Medak,Oct,Q3,2019,2365,909,0,0,2230,291,214,162,377,2717,528,29,3191,83,2685,589,Food Processing,4.7621,56
749,17_1,2019-10-01,2309,27481586,0,0,Medak,Oct,Q3,2019,2365,909,0,0,2230,291,214,162,377,2717,528,29,3191,83,2685,589,R&D,0.8,20
750,21_3,2019-10-01,2302,28389435,0,0,Jangoan,Oct,Q3,2019,2197,529,4,0,2135,118,84,207,186,2486,217,27,2681,49,2472,258,Agro based incl Cold Storages,0.36,16
751,21_3,2019-10-01,2302,28389435,0,0,Jangoan,Oct,Q3,2019,2197,529,4,0,2135,118,84,207,186,2486,217,27,2681,49,2472,258,Plastic and Rubber,0.2475,5
752,21_3,2019-10-01,2302,28389435,0,0,Jangoan,Oct,Q3,2019,2197,529,4,0,2135,118,84,207,186,2486,217,27,2681,49,2472,258,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.06,2
753,15_3,2019-10-01,2061,29631359,0,0,Vikarabad,Oct,Q3,2019,4776,1643,8,0,4513,547,820,190,357,4966,1383,78,6235,192,5271,1156,Food Processing,0.05,1
754,15_3,2019-10-01,2061,29631359,0,0,Vikarabad,Oct,Q3,2019,4776,1643,8,0,4513,547,820,190,357,4966,1383,78,6235,192,5271,1156,Agro based incl Cold Storages,7.6,20
755,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Textiles,0.3695,4
756,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Plastic and Rubber,2.556,38
757,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Pharmaceuticals and Chemicals,45.0,450
758,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Paper and Printing,0.5145,50
759,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Others,0.6811,10
760,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Granite and Stone Crushing,4.25,50
761,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,8
762,14_1,2019-11-01,4102,60830591,0,0,Mahabubnagar,Nov,Q3,2019,4140,959,2,1,4021,284,251,153,393,4466,579,57,4951,151,4473,629,Food Processing,65.0591,96
763,17_3,2019-11-01,4666,38005955,0,0,Siddipet,Nov,Q3,2019,3381,855,2,0,3265,236,97,292,348,3854,349,35,4118,120,3806,432,Wood and Leather,0.12,12
764,17_3,2019-11-01,4666,38005955,0,0,Siddipet,Nov,Q3,2019,3381,855,2,0,3265,236,97,292,348,3854,349,35,4118,120,3806,432,Textiles,0.19,12
765,17_3,2019-11-01,4666,38005955,0,0,Siddipet,Nov,Q3,2019,3381,855,2,0,3265,236,97,292,348,3854,349,35,4118,120,3806,432,Pharmaceuticals and Chemicals,0.2,9
766,17_3,2019-11-01,4666,38005955,0,0,Siddipet,Nov,Q3,2019,3381,855,2,0,3265,236,97,292,348,3854,349,35,4118,120,3806,432,Engineering,1.93,25
767,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Agro based incl Cold Storages,0.729,39
768,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.245,12
769,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Engineering,0.235,8
770,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Granite and Stone Crushing,1.2425,10
771,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Pharmaceuticals and Chemicals,0.4875,27
772,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Textiles,0.8675,38
773,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Wood and Leather,0.575,32
774,20_3,2019-11-01,1968,19924292,0,0,Rajanna Sircilla,Nov,Q3,2019,1533,389,0,0,1489,95,54,106,178,1754,151,17,1873,49,1693,229,Food Processing,0.3475,35
775,21_5,2019-11-01,1197,16466357,0,0,Mahabubabad,Nov,Q3,2019,1744,486,0,6,1712,50,119,83,272,2036,181,19,2200,36,1855,381,Agro based incl Cold Storages,0.051,5
776,23_1,2019-11-01,5631,83622562,0,0,Nalgonda,Nov,Q3,2019,3792,1090,2,119,3616,371,281,265,470,4267,665,71,4865,138,4271,732,Agro based incl Cold Storages,0.75,23
777,23_1,2019-11-01,5631,83622562,0,0,Nalgonda,Nov,Q3,2019,3792,1090,2,119,3616,371,281,265,470,4267,665,71,4865,138,4271,732,Electrical and Electronic Products,1.2,15
778,23_1,2019-11-01,5631,83622562,0,0,Nalgonda,Nov,Q3,2019,3792,1090,2,119,3616,371,281,265,470,4267,665,71,4865,138,4271,732,Wood and Leather,0.2,5
779,23_3,2019-11-01,7154,101753131,0,0,Yadadri Bhuvanagiri,Nov,Q3,2019,2625,805,0,161,2555,188,271,190,387,3064,503,24,3472,119,2951,640,Food Processing,0.15,45
780,23_3,2019-11-01,7154,101753131,0,0,Yadadri Bhuvanagiri,Nov,Q3,2019,2625,805,0,161,2555,188,271,190,387,3064,503,24,3472,119,2951,640,Others,0.15,16
781,23_3,2019-11-01,7154,101753131,0,0,Yadadri Bhuvanagiri,Nov,Q3,2019,2625,805,0,161,2555,188,271,190,387,3064,503,24,3472,119,2951,640,Pharmaceuticals and Chemicals,2.43,45
782,23_3,2019-11-01,7154,101753131,0,0,Yadadri Bhuvanagiri,Nov,Q3,2019,2625,805,0,161,2555,188,271,190,387,3064,503,24,3472,119,2951,640,Granite and Stone Crushing,3.0,20
783,23_3,2019-11-01,7154,101753131,0,0,Yadadri Bhuvanagiri,Nov,Q3,2019,2625,805,0,161,2555,188,271,190,387,3064,503,24,3472,119,2951,640,Agro based incl Cold Storages,0.18,4
784,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Granite and Stone Crushing,1.23,40
785,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Pharmaceuticals and Chemicals,0.2,2
786,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Paper and Printing,0.25,8
787,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Food Processing,0.4857,23
788,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Engineering,1.1575,15
789,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.6,24
790,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Beverages,0.25,10
791,20_1,2019-11-01,3319,65404640,0,0,Karimnagar,Nov,Q3,2019,3058,789,5,27,2842,391,180,150,316,3277,547,55,3717,162,3393,486,Agro based incl Cold Storages,1.3528,25
792,20_4,2019-11-01,1733,24768431,0,0,Peddapalli,Nov,Q3,2019,2174,518,0,6,2048,224,94,138,194,2327,339,32,2618,80,2422,276,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.35,8
793,20_4,2019-11-01,1733,24768431,0,0,Peddapalli,Nov,Q3,2019,2174,518,0,6,2048,224,94,138,194,2327,339,32,2618,80,2422,276,Beverages,0.05,2
794,20_4,2019-11-01,1733,24768431,0,0,Peddapalli,Nov,Q3,2019,2174,518,0,6,2048,224,94,138,194,2327,339,32,2618,80,2422,276,Food Processing,0.465,43
795,14_3,2019-11-01,2774,22911353,0,0,Nagarkurnool,Nov,Q3,2019,2168,551,0,0,2119,123,110,130,237,2459,252,8,2643,76,2376,343,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.6,15
796,14_3,2019-11-01,2774,22911353,0,0,Nagarkurnool,Nov,Q3,2019,2168,551,0,0,2119,123,110,130,237,2459,252,8,2643,76,2376,343,Plastic and Rubber,3.0,10
797,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Others,35.598,20
798,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Granite and Stone Crushing,0.25,9
799,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Paper and Printing,0.5371,25
800,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Food Processing,5.2268,41
801,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Electrical and Electronic Products,8.1911,65
802,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Agro based incl Cold Storages,2.0523,18
803,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Engineering,25.3714,354
804,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Pharmaceuticals and Chemicals,59.5908,228
805,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,R&D,2.7535,50
806,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Textiles,0.24,105
807,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,"Real Estate,Industrial Parks and IT Buildings",66.9072,1365
808,15_2,2019-11-01,13243,1086466648,0,0,Medchal_Malkajgiri,Nov,Q3,2019,22203,3672,113,57,19717,4404,0,22,1902,21137,4271,629,24079,1966,24213,1832,Plastic and Rubber,2.425,50
809,22_2,2019-11-01,510,11605895,0,0,Bhadradri Kothagudem,Nov,Q3,2019,2438,753,0,2,2296,281,260,96,260,2618,513,62,3077,116,2684,509,Agro based incl Cold Storages,0.27,9
810,22_2,2019-11-01,510,11605895,0,0,Bhadradri Kothagudem,Nov,Q3,2019,2438,753,0,2,2296,281,260,96,260,2618,513,62,3077,116,2684,509,Beverages,0.23,5
811,22_2,2019-11-01,510,11605895,0,0,Bhadradri Kothagudem,Nov,Q3,2019,2438,753,0,2,2296,281,260,96,260,2618,513,62,3077,116,2684,509,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,10
812,22_2,2019-11-01,510,11605895,0,0,Bhadradri Kothagudem,Nov,Q3,2019,2438,753,0,2,2296,281,260,96,260,2618,513,62,3077,116,2684,509,Food Processing,0.23,3
813,22_2,2019-11-01,510,11605895,0,0,Bhadradri Kothagudem,Nov,Q3,2019,2438,753,0,2,2296,281,260,96,260,2618,513,62,3077,116,2684,509,Paper and Printing,950.0,0
814,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Others,0.12,2
815,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Granite and Stone Crushing,0.25,20
816,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Engineering,0.56,27
817,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1122,4
818,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Beverages,0.09,4
819,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Agro based incl Cold Storages,0.276,6
820,20_2,2019-11-01,2020,27837785,0,0,Jagtial,Nov,Q3,2019,2815,487,0,0,2732,154,92,156,168,3033,247,22,3217,85,3050,252,Food Processing,0.263,6
821,14_2,2019-11-01,1854,13905589,0,0,Jogulamba Gadwal,Nov,Q3,2019,2284,259,0,0,2262,55,36,53,137,2442,99,2,2477,66,2372,171,Others,1.415,15
822,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,Textiles,3.8,80
823,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,Granite and Stone Crushing,1.07,38
824,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,Engineering,0.2,0
825,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,6
826,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,Beverages,0.04,4
827,21_2,2019-11-01,974,15390223,0,0,Warangal,Nov,Q3,2019,5728,1426,5,2,5443,630,267,258,563,6149,881,131,6891,270,6351,810,Agro based incl Cold Storages,0.6075,22
828,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,Agro based incl Cold Storages,1.1405,15
829,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,Food Processing,0.9375,36
830,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,Granite and Stone Crushing,1.072,62
831,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,Pharmaceuticals and Chemicals,3.6,45
832,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,Engineering,0.187,10
833,22_1,2019-11-01,4154,84400983,0,0,Khammam,Nov,Q3,2019,3905,938,0,75,3727,380,288,143,380,4194,663,61,4796,122,4262,656,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.04,8
834,17_2,2019-11-01,7917,326206436,0,0,Sangareddy,Nov,Q3,2019,5537,1372,15,51,5064,816,453,175,467,5593,1284,94,6573,402,6091,884,Others,0.31,9
835,17_2,2019-11-01,7917,326206436,0,0,Sangareddy,Nov,Q3,2019,5537,1372,15,51,5064,816,453,175,467,5593,1284,94,6573,402,6091,884,Paper and Printing,14.6985,20
836,17_2,2019-11-01,7917,326206436,0,0,Sangareddy,Nov,Q3,2019,5537,1372,15,51,5064,816,453,175,467,5593,1284,94,6573,402,6091,884,Pharmaceuticals and Chemicals,13.4,899
837,17_2,2019-11-01,7917,326206436,0,0,Sangareddy,Nov,Q3,2019,5537,1372,15,51,5064,816,453,175,467,5593,1284,94,6573,402,6091,884,Plastic and Rubber,8.7384,50
